title,url
Body Harvest,https://www.ign.com/articles/1998/10/23/body-harvest
Lemmings and Oh No! More Lemmings,https://www.ign.com/articles/1998/10/23/lemmings-and-oh-no-more-lemmings
Space Station Silicon Valley,https://www.ign.com/articles/1998/10/24/space-station-silicon-valley-3
Pro Pilot '99,https://www.ign.com/articles/1998/10/24/pro-pilot-99
Cardinal Syn,https://www.ign.com/articles/1998/10/24/cardinal-syn
WCW/NWO Revenge,https://www.ign.com/articles/1998/10/27/wcwnwo-revenge
Rival Schools,https://www.ign.com/articles/1998/10/27/rival-schools
NHL '99,https://www.ign.com/articles/1998/10/28/nhl-99
Test Drive Off-Road 2,https://www.ign.com/articles/1998/10/28/test-drive-off-road-2
Bushido Blade 2,https://www.ign.com/articles/1998/10/29/bushido-blade-2
Front Office Football,https://www.ign.com/articles/1998/10/29/front-office-football
Extreme PaintBrawl,https://www.ign.com/articles/1998/10/30/extreme-paintbrawl
NCAA Gamebreaker '99,https://www.ign.com/articles/1998/10/30/ncaa-gamebreaker-99
Trespasser,https://www.ign.com/articles/1998/10/31/trespasser
Cool Boarders 3,https://www.ign.com/articles/1998/10/31/cool-boarders-3
Rosco McQueen Firefighter Extreme,https://www.ign.com/articles/1998/11/03/rosco-mcqueen-firefighter-extreme
Grim Fandango,https://www.ign.com/articles/1998/11/04/grim-fandango
Lucky Luke,https://www.ign.com/articles/1998/11/04/lucky-luke
Rally Cross 2,https://www.ign.com/articles/1998/11/04/rally-cross-2
WipEout 64 Review,https://www.ign.com/articles/1998/11/04/wipeout-64
Rage of Mages,https://www.ign.com/articles/1998/11/05/rage-of-mages
International Superstar Soccer '98,https://www.ign.com/articles/1998/11/05/international-superstar-soccer-98
Crash Bandicoot: Warped,https://www.ign.com/articles/1998/11/05/crash-bandicoot-warped
VR Baseball 2000,https://www.ign.com/articles/1998/11/06/vr-baseball-2000
Delta Force,https://www.ign.com/articles/1998/11/07/delta-force
Shogo: Mobile Armor Division,https://www.ign.com/articles/1998/11/07/shogo-mobile-armor-division
NBA Live 99,https://www.ign.com/articles/1998/11/07/nba-live-99-2
Dual Heroes,https://www.ign.com/articles/1998/11/10/dual-heroes
Glover Review (N64),https://www.ign.com/articles/1998/11/10/glover-3
NFL Quarterback Club '99,https://www.ign.com/articles/1998/11/11/nfl-quarterback-club-99
NBA Live '99,https://www.ign.com/articles/1998/11/11/nba-live-99
Rush 2: Extreme Racing USA,https://www.ign.com/articles/1998/11/12/rush-2-extreme-racing-usa
Knife Edge: Nose Gunner,https://www.ign.com/articles/1998/11/12/knife-edge-nose-gunner
Guilty Gear,https://www.ign.com/articles/1998/11/12/guilty-gear
Brave Fencer Musashi,https://www.ign.com/articles/1998/11/12/brave-fencer-musashi
Twisted Metal 3,https://www.ign.com/articles/1998/11/13/twisted-metal-3
Fallout 2,https://www.ign.com/articles/1998/11/14/fallout-2-2
Twisted Edge Review,https://www.ign.com/articles/1998/11/14/twisted-edge
Asteroids,https://www.ign.com/articles/1998/11/14/asteroids-3
Extreme-G 2,https://www.ign.com/articles/1998/11/18/extreme-g-2
Blood 2: The Chosen,https://www.ign.com/articles/1998/11/20/blood-2-the-chosen
Assault: Retribution,https://www.ign.com/articles/1998/11/20/assault-retribution
A Bug's Life,https://www.ign.com/articles/1998/11/20/a-bugs-life-2
Apocalypse,https://www.ign.com/articles/1998/11/20/apocalypse
Tomb Raider III: Adventures of Lara Croft,https://www.ign.com/articles/1998/11/21/tomb-raider-iii-adventures-of-lara-croft-2
Tiger Woods '99,https://www.ign.com/articles/1998/11/25/tiger-woods-99
Darkstalkers 3,https://www.ign.com/articles/1998/11/25/darkstalkers-3
Heretic II,https://www.ign.com/articles/1998/11/26/heretic-ii
The Legend of Zelda: Ocarina of Time Review,https://www.ign.com/articles/1998/11/26/the-legend-of-zelda-ocarina-of-time-review
Half-Life,https://www.ign.com/articles/1998/11/26/half-life-5
Bust-a-Groove,https://www.ign.com/articles/1998/11/26/bust-a-groove
Wheel of Fortune,https://www.ign.com/articles/1998/12/02/wheel-of-fortune-5
Test Drive 5,https://www.ign.com/articles/1998/12/02/test-drive-5
Top Gear Overdrive,https://www.ign.com/articles/1998/12/02/top-gear-overdrive
Buck Bumble Review,https://www.ign.com/articles/1998/12/02/buck-bumble
Rugrats: The Search for Reptar,https://www.ign.com/articles/1998/12/03/rugrats-the-search-for-reptar
No One Can Stop Mr. Domino,https://www.ign.com/articles/1998/12/03/no-one-can-stop-mr-domino
Fox Sports College Hoops '99,https://www.ign.com/articles/1998/12/05/fox-sports-college-hoops-99
Star Wars: Rogue Squadron,https://www.ign.com/articles/1998/12/05/star-wars-rogue-squadron-3
NHL Breakaway '99,https://www.ign.com/articles/1998/12/08/nhl-breakaway-99
Contra: Legacy of War Review,https://www.ign.com/articles/1998/12/08/contra-legacy-of-war-review
Streak: Hoverboard Racing,https://www.ign.com/articles/1998/12/09/streak-hoverboard-racing
O.D.T.,https://www.ign.com/articles/1998/12/09/odt
Tomb Raider III: Adventures of Lara Croft,https://www.ign.com/articles/1998/12/11/tomb-raider-iii-adventures-of-lara-croft
Kensei: Sacred Fist,https://www.ign.com/articles/1998/12/11/kensei-sacred-fist
Redguard,https://www.ign.com/articles/1998/12/11/redguard
Thief: The Dark Project,https://www.ign.com/articles/1998/12/12/thief-the-dark-project
Glover PC Review,https://www.ign.com/articles/1998/12/12/glover-2
Plane Crazy,https://www.ign.com/articles/1998/12/12/plane-crazy
Wheel of Fortune,https://www.ign.com/articles/1998/12/16/wheel-of-fortune-4
NBA Jam 99,https://www.ign.com/articles/1998/12/16/nba-jam-99-2
Warhammer 40K: Chaos Gate,https://www.ign.com/articles/1998/12/16/warhammer-40k-chaos-gate
Master of Monsters: Desciples of Gaia,https://www.ign.com/articles/1998/12/16/master-of-monsters-desciples-of-gaia
Croc: Legend of the Gobbos Saturn Review,https://www.ign.com/articles/1998/12/16/croc-legend-of-the-gobbos-saturn-review
Powerslide,https://www.ign.com/articles/1998/12/23/powerslide
Combat Flight Simulator: WWII Europe Series,https://www.ign.com/articles/1998/12/25/combat-flight-simulator-wwii-europe-series
European Air War,https://www.ign.com/articles/1998/12/29/european-air-war
Jane's WWII Fighters,https://www.ign.com/articles/1998/12/30/janes-wwii-fighters
Carnivores,https://www.ign.com/articles/1998/12/31/carnivores
Speed Busters: American Highways,https://www.ign.com/articles/1999/01/07/speed-busters-american-highways-2
FIFA 99,https://www.ign.com/articles/1999/01/08/fifa-99-6
Game of Life,https://www.ign.com/articles/1999/01/08/game-of-life-2
King's Quest VIII: Mask of Eternity,https://www.ign.com/articles/1999/01/09/kings-quest-viii-mask-of-eternity-2
Animaniacs Ten Pin Alley,https://www.ign.com/articles/1999/01/12/animaniacs-ten-pin-alley-2
NCAA Final Four '99,https://www.ign.com/articles/1999/01/14/ncaa-final-four-99
Test Drive: Off-Road 2,https://www.ign.com/articles/1999/01/15/test-drive-off-road-2-3
Tribes,https://www.ign.com/articles/1999/01/16/tribes-3
Magical Tetris Challenge,https://www.ign.com/articles/1999/01/16/magical-tetris-challenge-4
TOCA Championship Racing,https://www.ign.com/articles/1999/01/20/toca-championship-racing-2
ruthless.com,https://www.ign.com/articles/1999/01/20/ruthlesscom
Akuji The Heartless,https://www.ign.com/articles/1999/01/21/akuji-the-heartless-2
Civilization II,https://www.ign.com/articles/1999/01/21/civilization-ii-2
Extreme Tennis,https://www.ign.com/articles/1999/01/27/extreme-tennis
Castlevania,https://www.ign.com/articles/1999/01/28/castlevania-2
3D Ultra NASCAR Pinball,https://www.ign.com/articles/1999/01/28/3d-ultra-nascar-pinball
Irritating Stick,https://www.ign.com/articles/1999/02/05/irritating-stick-2
Flying Dragon,https://www.ign.com/articles/1999/02/05/flying-dragon-2
Penny Racers,https://www.ign.com/articles/1999/02/09/penny-racers-2
Alpha Centauri,https://www.ign.com/articles/1999/02/13/alpha-centauri-2
Tales of Destiny,https://www.ign.com/articles/1999/02/13/tales-of-destiny-3
Luftwaffe Commander,https://www.ign.com/articles/1999/02/13/luftwaffe-commander
Street Sk8er,https://www.ign.com/articles/1999/02/25/street-sk8er-3
Blast Radius,https://www.ign.com/articles/1999/02/25/blast-radius
Thunder Brigade,https://www.ign.com/articles/1999/02/26/thunder-brigade
Barrage,https://www.ign.com/articles/1999/03/11/barrage
CyberStrike 2,https://www.ign.com/articles/1999/03/12/cyberstrike-2
California Speed,https://www.ign.com/articles/1999/03/20/california-speed
Army Men 3D,https://www.ign.com/articles/1999/03/23/army-men-3d
EverQuest,https://www.ign.com/articles/1999/03/27/everquest-3
Heroes of Might & Magic III,https://www.ign.com/articles/1999/03/30/heroes-of-might-magic-iii-2
Recoil,https://www.ign.com/articles/1999/04/03/recoil
Rampage 2: Universal Tour,https://www.ign.com/articles/1999/04/06/rampage-2-universal-tour-3
Carmageddon 2: Carpocalypse Now,https://www.ign.com/articles/1999/04/09/carmageddon-2-carpocalypse-now-3
Triple Play 2000,https://www.ign.com/articles/1999/04/17/triple-play-2000
Super Smash Bros. Review,https://www.ign.com/articles/1999/04/28/super-smash-bros
Ehrgeiz: God Bless the Ring,https://www.ign.com/articles/1999/05/06/ehrgeiz-god-bless-the-ring
F-16 Aggressor,https://www.ign.com/articles/1999/05/20/f-16-aggressor-2
Yoot Tower,https://www.ign.com/articles/1999/05/20/yoot-tower
Star Wars: Episode I Racer,https://www.ign.com/articles/1999/05/20/star-wars-episode-i-racer-4
High Heat Baseball 2000,https://www.ign.com/articles/1999/05/21/high-heat-baseball-2000
Apollo 18,https://www.ign.com/articles/1999/05/24/apollo-18
Magic & Mayhem,https://www.ign.com/articles/1999/05/25/magic-mayhem
Alexi Lalas International Soccer,https://www.ign.com/articles/1999/05/27/alexi-lalas-international-soccer
Extreme Watersports,https://www.ign.com/articles/1999/05/27/extreme-watersports
Star Wars Episode I: Racer,https://www.ign.com/articles/1999/05/28/star-wars-episode-i-racer-3
A Bug's Life,https://www.ign.com/articles/1999/06/02/a-bugs-life-4
Centipede,https://www.ign.com/articles/1999/06/02/centipede-8
Castrol Honda Superbike Racing,https://www.ign.com/articles/1999/06/02/castrol-honda-superbike-racing
Austin Powers Operation: Trivia,https://www.ign.com/articles/1999/06/02/austin-powers-operation-trivia
Superman,https://www.ign.com/articles/1999/06/03/superman-2
Fighting Force 64,https://www.ign.com/articles/1999/06/03/fighting-force-64
Sports Car GT,https://www.ign.com/articles/1999/06/04/sports-car-gt
Bloody Roar 2: The New Breed,https://www.ign.com/articles/1999/06/04/bloody-roar-2-the-new-breed
Grand Theft Auto: London 1969,https://www.ign.com/articles/1999/06/04/grand-theft-auto-london-1969
MechWarrior 3,https://www.ign.com/articles/1999/06/05/mechwarrior-3
Pac-Land,https://www.ign.com/articles/1999/06/07/pac-land
Shadow Madness,https://www.ign.com/articles/1999/06/08/shadow-madness
Turok 2: Seeds of Evil,https://www.ign.com/articles/1999/06/08/turok-2-seeds-of-evil-4
Monaco Grand Prix Racing Simulation 2,https://www.ign.com/articles/1999/06/09/monaco-grand-prix-racing-simulation-2
Shadowgate 64: Trials of the Four Towers,https://www.ign.com/articles/1999/06/10/shadowgate-64-trials-of-the-four-towers
Extreme Boards & Blades,https://www.ign.com/articles/1999/06/10/extreme-boards-blades
Aliens vs. Predator,https://www.ign.com/articles/1999/06/12/aliens-vs-predator
Top Gear Pocket,https://www.ign.com/articles/1999/06/12/top-gear-pocket
Descent 3,https://www.ign.com/articles/1999/06/15/descent-3-2
The Smurfs' Nightmare,https://www.ign.com/articles/1999/06/15/the-smurfs-nightmare
Legend of the River King,https://www.ign.com/articles/1999/06/15/legend-of-the-river-king-4
Lunar: Silver Star Story Complete,https://www.ign.com/articles/1999/06/15/lunar-silver-star-story-complete
Monkey Hero,https://www.ign.com/articles/1999/06/16/monkey-hero
Kirby's Pinball Land,https://www.ign.com/articles/1999/06/16/kirbys-pinball-land
Game & Watch Gallery,https://www.ign.com/articles/1999/06/16/game-watch-gallery
Jane's Fleet Command,https://www.ign.com/articles/1999/06/16/janes-fleet-command
Mole Mania,https://www.ign.com/articles/1999/06/17/mole-mania
Jeff Gordon XS Racing,https://www.ign.com/articles/1999/06/18/jeff-gordon-xs-racing-4
Fighter Maker,https://www.ign.com/articles/1999/06/18/fighter-maker
Star Ocean: The Second Story,https://www.ign.com/articles/1999/06/18/star-ocean-the-second-story
Championship Pool,https://www.ign.com/articles/1999/06/19/championship-pool
Might and Magic VII: For Blood and Honor,https://www.ign.com/articles/1999/06/19/might-and-magic-vii-for-blood-and-honor
Klax,https://www.ign.com/articles/1999/06/20/klax-2
Bacon Crossing: Content Embeds,https://www.ign.com/articles/1999/06/21/bacon-crossing-content-embeds
Ultimate 8 Ball,https://www.ign.com/articles/1999/06/22/ultimate-8-ball-2
F-1 Race,https://www.ign.com/articles/1999/06/23/f-1-race
Vegas Stakes,https://www.ign.com/articles/1999/06/24/vegas-stakes
Pokemon Blue,https://www.ign.com/articles/1999/06/24/pokemon-blue
Harvest Moon,https://www.ign.com/articles/1999/06/24/harvest-moon-4
Ape Escape,https://www.ign.com/articles/1999/06/24/ape-escape
Pokemon Red,https://www.ign.com/articles/1999/06/24/pokemon-red
James Bond 007,https://www.ign.com/articles/1999/06/24/james-bond-007
Heavy Gear II,https://www.ign.com/articles/1999/06/30/heavy-gear-ii-2
The Next Tetris,https://www.ign.com/articles/1999/06/30/the-next-tetris-2
Command & Conquer,https://www.ign.com/articles/1999/06/30/command-conquer-2
Need For Speed 4: High Stakes,https://www.ign.com/articles/1999/06/30/need-for-speed-4-high-stakes
A.P.B.,https://www.ign.com/articles/1999/07/01/apb
Awesome Golf,https://www.ign.com/articles/1999/07/01/awesome-golf
Basketbrawl,https://www.ign.com/articles/1999/07/01/basketbrawl
Batman Returns,https://www.ign.com/articles/1999/07/01/batman-returns
Bugs Bunny: Lost in Time,https://www.ign.com/articles/1999/07/02/bugs-bunny-lost-in-time
Worms Armageddon,https://www.ign.com/articles/1999/07/02/worms-armageddon-9
Lynx Casino,https://www.ign.com/articles/1999/07/07/lynx-casino
Double Dragon,https://www.ign.com/articles/1999/07/07/double-dragon-2
Pinball Jam,https://www.ign.com/articles/1999/07/07/pinball-jam
Hockey,https://www.ign.com/articles/1999/07/07/hockey
Switchblade II,https://www.ign.com/articles/1999/07/07/switchblade-ii
Klax,https://www.ign.com/articles/1999/07/07/klax
Toki,https://www.ign.com/articles/1999/07/07/toki
Paperboy,https://www.ign.com/articles/1999/07/07/paperboy-6
Turbo Sub,https://www.ign.com/articles/1999/07/07/turbo-sub
Jimmy Connors Tennis,https://www.ign.com/articles/1999/07/07/jimmy-connors-tennis
Rampart,https://www.ign.com/articles/1999/07/07/rampart-3
Rygar,https://www.ign.com/articles/1999/07/07/rygar
Gates of Zendocon,https://www.ign.com/articles/1999/07/07/gates-of-zendocon
Zarlor Mercenary,https://www.ign.com/articles/1999/07/07/zarlor-mercenary
Malibu Bikini Volleyball,https://www.ign.com/articles/1999/07/07/malibu-bikini-volleyball
Pit-Fighter,https://www.ign.com/articles/1999/07/07/pit-fighter
Dracula the Undead,https://www.ign.com/articles/1999/07/07/dracula-the-undead
Gordo 106,https://www.ign.com/articles/1999/07/07/gordo-106
S.I.M.I.S.,https://www.ign.com/articles/1999/07/07/simis
Electrocop,https://www.ign.com/articles/1999/07/07/electrocop
Road Blasters,https://www.ign.com/articles/1999/07/07/road-blasters
Hyperdrome,https://www.ign.com/articles/1999/07/07/hyperdrome
Tournament Cyberball 2072,https://www.ign.com/articles/1999/07/07/tournament-cyberball-2072
Total Annihilation: Kingdoms,https://www.ign.com/articles/1999/07/07/total-annihilation-kingdoms
Driver,https://www.ign.com/articles/1999/07/09/driver-6
Tarzan,https://www.ign.com/articles/1999/07/14/tarzan-2
Ninja Gaiden III: The Ancient Ship of Doom,https://www.ign.com/articles/1999/07/18/ninja-gaiden-iii-the-ancient-ship-of-doom
T-Tris,https://www.ign.com/articles/1999/07/18/t-tris
Mortal Kombat 4,https://www.ign.com/articles/1999/07/20/mortal-kombat-4
Jeopardy,https://www.ign.com/articles/1999/07/20/jeopardy-4
King of Fighters R-2,https://www.ign.com/articles/1999/07/20/king-of-fighters-r-2
Bust-A-Move Pocket,https://www.ign.com/articles/1999/07/20/bust-a-move-pocket
Metal Slug: First Mission Review,https://www.ign.com/articles/1999/07/20/metal-slug-first-mission
bleem!,https://www.ign.com/articles/1999/07/20/bleem-2
Looney Tunes: Carrot Crazy,https://www.ign.com/articles/1999/07/20/looney-tunes-carrot-crazy
NHL Blades of Steel,https://www.ign.com/articles/1999/07/20/nhl-blades-of-steel
Paperboy,https://www.ign.com/articles/1999/07/20/paperboy-5
Prince of Persia,https://www.ign.com/articles/1999/07/21/prince-of-persia-3
Ring: The Legend of the Nibelungen,https://www.ign.com/articles/1999/07/21/ring-the-legend-of-the-nibelungen
Bleem!,https://www.ign.com/articles/1999/07/21/bleem
Baseball Stars Color,https://www.ign.com/articles/1999/07/21/baseball-stars-color
Samurai Shodown 2 NGPC Review,https://www.ign.com/articles/1999/07/21/samurai-shodown-2
Neo Mystery Bonus,https://www.ign.com/articles/1999/07/22/neo-mystery-bonus
Super Mario Bros. Deluxe,https://www.ign.com/articles/1999/07/22/super-mario-bros-deluxe
Atari Arcade Hits 1,https://www.ign.com/articles/1999/07/24/atari-arcade-hits-1
NFL Xtreme 2,https://www.ign.com/articles/1999/07/27/nfl-xtreme-2
Croc 2,https://www.ign.com/articles/1999/07/28/croc-2-5
Pokemon Snap Review,https://www.ign.com/articles/1999/07/28/pokemon-snap
Mario Golf,https://www.ign.com/articles/1999/07/29/mario-golf-4
Evil Zone,https://www.ign.com/articles/1999/07/30/evil-zone
Warhammer 40K: Rites of War,https://www.ign.com/articles/1999/07/31/warhammer-40k-rites-of-war
Jade Cocoon: Story of the Tamamayu,https://www.ign.com/articles/1999/07/31/jade-cocoon-story-of-the-tamamayu
